Unnamed: 0,activity,datetime,case_id,resource
1598,Проверка инженером-экспертом,1970-04-26 21:13:18+00:00,48,Инженер
1599,Отправить запрос на дополнительную экспертизу,1970-04-26 21:13:19+00:00,48,Система/Процесс
1600,Требуется ручная проверка,1970-04-26 21:13:20+00:00,48,Система/Процесс
1601,Проверка инженером экспертом,1970-04-26 21:13:21+00:00,48,Инженер
1602,Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:13:22+00:00,48,Санэпидемнадзор
1603,Проверка данных по материалу,1970-04-26 21:13:23+00:00,48,Система/Процесс
1604,Запрос заключения пожарного эксперта,1970-04-26 21:13:24+00:00,48,Пожарный надзор
1605,Требуется ручная проверка,1970-04-26 21:13:25+00:00,48,Система/Процесс
1606,Ручная проверка пожарного надзора,1970-04-26 21:13:26+00:00,48,Пожарный надзор
1607,Отправка документов со стороны архитектурного отдела,1970-04-26 21:13:27+00:00,48,Система/Процесс
1608,Отправка документов со стороны инженерного отдела,1970-04-26 21:13:28+00:00,48,Система/Процесс
1609,Уведомление заявителя о не прохождении надзора,1970-04-26 21:13:29+00:00,48,Система/Процесс
1610,Исправление замечаний по проекту,1970-04-26 21:13:30+00:00,48,Заявитель
1611,Регистрация заявления,1970-04-26 21:13:31+00:00,48,Система/Процесс
1612,Проверка инженером-экспертом,1970-04-26 21:13:32+00:00,48,Инженер
1613,Проверка архитектором-экспертом,1970-04-26 21:13:33+00:00,48,Архитектор
1614,Требуется ручная проверка,1970-04-26 21:13:34+00:00,48,Система/Процесс
1615,Ручная проверка архитектора-эксперта,1970-04-26 21:13:35+00:00,48,Архитектор
1616,Требуется ручная проверка,1970-04-26 21:13:36+00:00,48,Система/Процесс
1617,Запрос заключения пожарного эксперта,1970-04-26 21:13:37+00:00,48,Пожарный надзор
1618,Проверка инженером экспертом,1970-04-26 21:13:38+00:00,48,Инженер
1619,Отправка документов со стороны архитектурного отдела,1970-04-26 21:13:39+00:00,48,Система/Процесс
1620,Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:13:40+00:00,48,Санэпидемнадзор
1621,Отправка документов со стороны инженерного отдела,1970-04-26 21:13:41+00:00,48,Система/Процесс
1622,Формирование пакета документов,1970-04-26 21:13:42+00:00,48,Система/Процесс
1623,Рассмотрение заместителем руководителя,1970-04-26 21:13:43+00:00,48,Служащий
1624,Отправить уведомление об отказе,1970-04-26 21:13:44+00:00,48,Система/Процесс
1625,Первичная проверка документов,1970-04-26 21:13:45+00:00,49,Служащий
1626,Уведомить о доработке,1970-04-26 21:13:46+00:00,49,Система/Процесс
1627,Доработка заявления,1970-04-26 21:13:47+00:00,49,Система/Процесс
1628,Первичная проверка документов,1970-04-26 21:13:48+00:00,49,Служащий
1629,Уведомить о доработке,1970-04-26 21:13:49+00:00,49,Система/Процесс
1630,Доработка заявления,1970-04-26 21:13:50+00:00,49,Система/Процесс
1631,Первичная проверка документов,1970-04-26 21:13:51+00:00,49,Служащий
1632,Уведомить о доработке,1970-04-26 21:13:52+00:00,49,Система/Процесс
1633,Доработка заявления,1970-04-26 21:13:53+00:00,49,Система/Процесс
1634,Первичная проверка документов,1970-04-26 21:13:54+00:00,49,Служащий
1635,Регистрация заявления,1970-04-26 21:13:55+00:00,49,Система/Процесс
1636,Проверка инженером-экспертом,1970-04-26 21:13:56+00:00,49,Инженер
1637,Требуется ручная проверка,1970-04-26 21:13:57+00:00,49,Система/Процесс
1638,Проверка архитектором-экспертом,1970-04-26 21:13:58+00:00,49,Архитектор
1639,Проверка инженером экспертом,1970-04-26 21:13:59+00:00,49,Инженер
